,Date,I_daily,DOC,POC
1137,1998-06-19,302.17857142857144,1.9284080489362105,0.006485900787809241
1138,1998-06-20,307.18571428571425,1.9264194331895457,0.006756915159361397
1139,1998-06-21,312.1928571428571,1.9243487115771312,0.007037044530729033
1140,1998-06-22,317.2,1.9221950647782784,0.007326540734536021
1141,1998-06-23,300.0571428571428,1.9200343289617985,0.007237572499372421
1142,1998-06-24,282.9142857142857,1.9178665275018087,0.00698175854879727
1143,1998-06-25,265.77142857142854,1.915691683888198,0.006651502611657437
1144,1998-06-26,248.62857142857143,1.9135098217264173,0.0062871139356167
1145,1998-06-27,231.48571428571427,1.9113209647372642,0.005906156682447754
1146,1998-06-28,214.34285714285713,1.9091251367566642,0.005516272588124499
1147,1998-06-29,197.2,1.906922361735446,0.005120778423501758
1148,1998-06-30,180.05714285714285,1.9047126637391152,0.004721107382157949
1149,1998-07-01,162.9142857142857,1.9024960669476194,0.004317873013079294
1150,1998-07-02,145.77142857142854,1.9002725956551139,0.003911332477658247
1151,1998-07-03,128.6285714285714,1.8980422742697194,0.003501588088675277
1152,1998-07-04,111.48571428571427,1.8958051273132768,0.0030886749143160725
1153,1998-07-05,94.34285714285713,1.8935611794210967,0.0026725988247216456
1154,1998-07-06,77.2,1.891310455341706,0.002253353001365211
1155,1998-07-07,89.84705882352941,1.8890406921843403,0.0022623487357607197
1156,1998-07-08,102.49411764705883,1.8867519076223895,0.002458782734345666
1157,1998-07-09,115.14117647058825,1.884444120016073,0.0027386023673792127
1158,1998-07-10,127.78823529411765,1.8821173484161087,0.0030569331583295187
1159,1998-07-11,140.43529411764706,1.8797716125673543,0.003394468230459414
1160,1998-07-12,153.08235294117648,1.8774069329124314,0.0037429291293665087
1161,1998-07-13,165.7294117647059,1.8750233305953217,0.004098786739991568
1162,1998-07-14,178.3764705882353,1.8726208274649423,0.004460553960259048
1163,1998-07-15,191.0235294117647,1.8701994460786944,0.004827620318051859
1164,1998-07-16,203.67058823529413,1.867759209705989,0.0051997511578231
1165,1998-07-17,216.31764705882352,1.8653001423317441,0.0055768727797040635
1166,1998-07-18,228.96470588235297,1.8628222686598572,0.005958980414243842
1167,1998-07-19,241.61176470588236,1.8603256141166495,0.006346098874950314
1168,1998-07-20,254.25882352941176,1.857810204854284,0.006738265763577524
