lakeid,year4,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,shortwaverad,saturation
ME,2020,2020-06-02,12,1,1,,11.2,9,87,,
ME,2020,2020-06-02,13,1,1,,11,8.9,85.6,,
ME,2020,2020-06-02,14,1,1,,10.8,8.1,77.6,,
ME,2020,2020-06-02,15,1,1,,10.7,8.1,77.4,,
ME,2020,2020-06-02,16,1,1,,10.5,8.3,78.9,,
ME,2020,2020-06-02,17,1,1,,10.3,6.4,60.6,,
ME,2020,2020-06-02,18,1,1,,10.2,4.6,43.4,,
ME,2020,2020-06-02,19,1,1,,10.2,4.1,38.7,,
ME,2020,2020-06-02,20,1,1,,10.1,2.8,26.4,,
ME,2020,2020-06-02,21,1,1,,10,1.7,16,,
ME,2020,2020-06-02,22,1,1,,9.9,0.9,8.4,,
ME,2020,2020-06-02,23,1,1,,9.9,0.8,7.5,,
ME,2020,2020-06-02,24,1,1,,9.8,0.4,3.7,,
ME,2020,2020-06-02,24.5,1,1,,9.9,0,0,,
ME,2020,2020-06-12,0,1,1,,20.5,10,117.9,,
ME,2020,2020-06-12,1,1,1,,20,9.8,114.4,,
ME,2020,2020-06-12,2,1,1,,19.7,9.9,114.8,,
ME,2020,2020-06-12,3,1,1,,19.7,9.8,113.7,,
ME,2020,2020-06-12,4,1,1,,19.6,9.8,113.5,,
ME,2020,2020-06-12,5,1,1,,19.6,9.8,113.5,,
ME,2020,2020-06-12,6,1,1,,19.5,9.7,112.1,,
ME,2020,2020-06-12,7,1,1,,19.5,9.5,109.8,,
ME,2020,2020-06-12,7.5,1,1,,19.5,9.5,109.8,,
ME,2020,2020-06-12,8,1,1,,19.3,9.5,109.3,,
ME,2020,2020-06-12,8.5,1,1,,19.2,9.5,109.1,,
ME,2020,2020-06-12,9,1,1,,14,6.8,70,,
ME,2020,2020-06-12,10,1,1,,13.1,6.1,61.6,,
ME,2020,2020-06-12,11,1,1,,12.4,5.5,54.6,,
ME,2020,2020-06-12,12,1,1,,12,5.2,51.2,,
ME,2020,2020-06-12,13,1,1,,11.8,5,49,,
ME,2020,2020-06-12,14,1,1,,11.6,5,48.8,,
ME,2020,2020-06-12,15,1,1,,11.5,4.6,44.8,,
ME,2020,2020-06-12,16,1,1,,11.1,4.4,42.4,,
ME,2020,2020-06-12,17,1,1,,11.1,4.2,40.5,,
ME,2020,2020-06-12,18,1,1,,10.8,3.9,37.4,,
ME,2020,2020-06-12,19,1,1,,10.7,3.1,29.6,,
ME,2020,2020-06-12,20,1,1,,10.5,2.7,25.7,,
ME,2020,2020-06-12,21,1,1,,10.5,2.6,24.7,,
ME,2020,2020-06-12,22,1,1,,10.5,2.6,24.7,,
ME,2020,2020-06-12,23,1,1,,10.5,2.5,23.8,,
ME,2020,2020-06-12,24,1,1,,10.5,2.2,20.9,,
ME,2020,2020-06-12,24.3,1,1,,10.5,0,0,,
ME,2020,2020-06-24,0,1,1,,22.5,12.6,154.4,,
ME,2020,2020-06-24,1,1,1,,22.5,12.6,154.4,,
ME,2020,2020-06-24,2,1,1,,22.3,12.4,151.4,,
ME,2020,2020-06-24,3,1,1,,22.3,12,146.5,,
ME,2020,2020-06-24,4,1,1,,22.2,11.9,145,,
ME,2020,2020-06-24,5,1,1,,22.2,11.6,141.3,,
ME,2020,2020-06-24,6,1,1,,22.2,11.6,141.3,,
ME,2020,2020-06-24,7,1,1,,22.1,11.5,139.8,,
ME,2020,2020-06-24,8,1,1,,19.3,7.8,89.8,,
ME,2020,2020-06-24,9,1,1,,16.5,5.6,60.8,,
ME,2020,2020-06-24,10,1,1,,14.8,4.6,48.2,,
ME,2020,2020-06-24,11,1,1,,13.8,3.7,37.9,,
ME,2020,2020-06-24,12,1,1,,13,3.4,34.2,,
ME,2020,2020-06-24,13,1,1,,12.4,2.7,26.8,,
ME,2020,2020-06-24,14,1,1,,11.8,3.3,32.3,,
ME,2020,2020-06-24,15,1,1,,11.4,3.2,31.1,,
ME,2020,2020-06-24,16,1,1,,11.1,2.6,25.1,,
ME,2020,2020-06-24,17,1,1,,10.8,1,9.6,,
ME,2020,2020-06-24,18,1,1,,10.7,0.1,1,,
ME,2020,2020-06-24,19,1,1,,10.7,0.1,1,,
ME,2020,2020-06-24,20,1,1,,10.5,0.1,1,,
ME,2020,2020-06-24,21,1,1,,10.5,0.1,1,,
ME,2020,2020-06-24,22,1,1,,10.4,0.1,0.9,,
ME,2020,2020-06-24,23,1,1,,10.4,0.1,0.9,,
ME,2020,2020-06-24,24,1,1,,10.3,0.1,0.9,,
ME,2020,2020-06-24,24.2,1,1,,10.6,0.1,1,,
ME,2020,2020-07-08,0,1,1,,30.1,13.5,190,,
ME,2020,2020-07-08,1,1,1,,28.7,14.4,197.8,,
ME,2020,2020-07-08,2,1,1,,27.6,13.5,181.8,,
ME,2020,2020-07-08,3,1,1,,26.6,11.6,153.5,,
ME,2020,2020-07-08,4,1,1,,23.7,7.2,90.3,,
ME,2020,2020-07-08,5,1,1,,23,6,74.2,,
ME,2020,2020-07-08,6,1,1,,21.9,5,60.6,,
ME,2020,2020-07-08,7,1,1,,20.9,3.7,44,,
ME,2020,2020-07-08,8,1,1,,19.6,3.8,44,,
ME,2020,2020-07-08,9,1,1,,18.7,3.7,42.1,,
ME,2020,2020-07-08,10,1,1,,16.6,2.3,25,,
ME,2020,2020-07-08,11,1,1,,14.7,1.4,14.6,,
ME,2020,2020-07-08,12,1,1,,13.2,0.9,9.1,,
ME,2020,2020-07-08,13,1,1,,12.3,0.4,4,,
ME,2020,2020-07-08,14,1,1,,11.9,0.4,3.9,,
ME,2020,2020-07-08,15,1,1,,11.5,0.1,1,,
ME,2020,2020-07-08,16,1,1,,11.2,0,0,,
ME,2020,2020-07-08,17,1,1,,11,0,0,,
ME,2020,2020-07-08,18,1,1,,10.7,0,0,,
ME,2020,2020-07-08,19,1,1,,10.6,0,0,,
ME,2020,2020-07-08,20,1,1,,10.4,0,0,,
ME,2020,2020-07-08,21,1,1,,10.3,0,0,,
ME,2020,2020-07-08,22,1,1,,10.3,0,0,,
ME,2020,2020-07-08,23,1,1,,10.3,0,0,,
ME,2020,2020-07-08,23.6,1,1,,10.5,0,0,,
ME,2020,2020-07-22,0,1,1,,25.8,11.2,146,,
ME,2020,2020-07-22,1,1,1,,25.7,11.3,147,,
ME,2020,2020-07-22,2,1,1,,25.6,11,142.9,,
ME,2020,2020-07-22,3,1,1,,25.4,10.2,132,,
ME,2020,2020-07-22,4,1,1,,25.3,9.5,122.7,,
ME,2020,2020-07-22,5,1,1,,25.2,9.7,125.1,,
ME,2020,2020-07-22,6,1,1,,25,9.6,123.3,,
ME,2020,2020-07-22,7,1,1,,24.5,6.4,81.5,,
ME,2020,2020-07-22,7.5,1,1,,24.3,5.2,65.9,,
ME,2020,2020-07-22,8,1,1,,22.3,0.3,3.7,,
ME,2020,2020-07-22,8.5,1,1,,20.1,0,0,,
ME,2020,2020-07-22,9,1,1,,17.6,0,0,,
ME,2020,2020-07-22,10,1,1,,15.1,0,0,,
ME,2020,2020-07-22,11,1,1,,13.8,0,0,,
ME,2020,2020-07-22,12,1,1,,12.4,0,0,,
ME,2020,2020-07-22,13,1,1,,11.7,0,0,,
ME,2020,2020-07-22,14,1,1,,11.4,0,0,,
ME,2020,2020-07-22,15,1,1,,11.2,0,0,,
ME,2020,2020-07-22,16,1,1,,10.9,0,0,,
ME,2020,2020-07-22,17,1,1,,10.8,0,0,,
ME,2020,2020-07-22,18,1,1,,10.7,0,0,,
ME,2020,2020-07-22,19,1,1,,10.5,0,0,,
ME,2020,2020-07-22,20,1,1,,10.5,0,0,,
ME,2020,2020-07-22,21,1,1,,10.5,0,0,,
ME,2020,2020-07-22,22,1,1,,10.4,0,0,,
ME,2020,2020-07-22,23,1,1,,10.4,0,0,,
ME,2020,2020-07-22,24,1,1,,10.4,0.1,0.9,,
ME,2020,2020-07-22,24.3,1,1,,10.7,0.1,1,,
ME,2020,2020-08-06,0,1,1,,25,11.3,145.2,,
ME,2020,2020-08-06,1,1,1,,24,12,151.3,,
ME,2020,2020-08-06,2,1,1,,23.6,11.1,138.9,,
ME,2020,2020-08-06,3,1,1,,23.5,9.8,122.4,,
ME,2020,2020-08-06,4,1,1,,23.5,9.7,121.2,,
ME,2020,2020-08-06,5,1,1,,23.5,9.3,116.2,,
ME,2020,2020-08-06,6,1,1,,23.4,9.3,115.9,,
ME,2020,2020-08-06,7,1,1,,23.4,9.1,113.4,,
ME,2020,2020-08-06,7.5,1,1,,23.4,9,112.2,,
ME,2020,2020-08-06,8,1,1,,23.4,9,112.2,,
ME,2020,2020-08-06,8.5,1,1,,23.2,8.7,108.1,,
ME,2020,2020-08-06,9,1,1,,18,0,0,,
ME,2020,2020-08-06,9.5,1,1,,17.3,0,0,,
ME,2020,2020-08-06,10,1,1,,15.5,0,0,,
ME,2020,2020-08-06,11,1,1,,14.7,0,0,,
ME,2020,2020-08-06,12,1,1,,13.9,0,0,,
ME,2020,2020-08-06,13,1,1,,13.2,0,0,,
ME,2020,2020-08-06,14,1,1,,12.4,0,0,,
ME,2020,2020-08-06,15,1,1,,11.8,0,0,,
ME,2020,2020-08-06,16,1,1,,11.4,0.1,1,,
ME,2020,2020-08-06,17,1,1,,11.1,0.1,1,,
ME,2020,2020-08-06,18,1,1,,10.8,0.1,1,,
ME,2020,2020-08-06,19,1,1,,10.6,0.1,1,,
ME,2020,2020-08-06,20,1,1,,10.5,0.1,1,,
ME,2020,2020-08-06,21,1,1,,10.4,0.1,0.9,,
ME,2020,2020-08-06,22,1,1,,10.4,0.1,0.9,,
ME,2020,2020-08-06,23,1,1,,10.3,0.1,0.9,,
ME,2020,2020-08-06,24,1,1,,10.3,0.1,0.9,,
ME,2020,2020-08-06,24.5,1,1,,10.4,0.1,0.9,,
ME,2020,2020-08-20,0,1,1,,24.5,10.3,131.1,,
ME,2020,2020-08-20,1,1,1,,24.4,10.2,129.6,,
ME,2020,2020-08-20,2,1,1,,24.4,10.1,128.3,,
ME,2020,2020-08-20,3,1,1,,24.1,9.8,123.8,,
ME,2020,2020-08-20,4,1,1,,24,9.6,121,,
ME,2020,2020-08-20,5,1,1,,23.9,9.4,118.3,,
ME,2020,2020-08-20,6,1,1,,23.9,9.4,118.3,,
ME,2020,2020-08-20,7,1,1,,23.9,9.2,115.8,,
ME,2020,2020-08-20,8,1,1,,23.8,9.2,115.6,,
ME,2020,2020-08-20,9,1,1,,22.5,0.8,9.8,,
ME,2020,2020-08-20,9.5,1,1,,20.9,0,0,,
ME,2020,2020-08-20,10,1,1,,19.1,0,0,,
ME,2020,2020-08-20,10.5,1,1,,17.9,0,0,,
ME,2020,2020-08-20,11,1,1,,15.8,0,0,,
ME,2020,2020-08-20,12,1,1,,13.9,0,0,,
ME,2020,2020-08-20,13,1,1,,13.1,0,0,,
ME,2020,2020-08-20,14,1,1,,12.4,0,0,,
ME,2020,2020-08-20,15,1,1,,12,0,0,,
ME,2020,2020-08-20,16,1,1,,11.4,0,0,,
ME,2020,2020-08-20,17,1,1,,11.2,0,0,,
ME,2020,2020-08-20,18,1,1,,11,0,0,,
ME,2020,2020-08-20,19,1,1,,10.8,0,0,,
ME,2020,2020-08-20,20,1,1,,10.7,0,0,,
ME,2020,2020-08-20,21,1,1,,10.6,0,0,,
ME,2020,2020-08-20,22,1,1,,10.5,0,0,,
ME,2020,2020-08-20,23,1,1,,10.4,0,0,,
ME,2020,2020-08-20,24,1,1,,10.3,0,0,,
ME,2020,2020-08-20,24.3,1,1,,10.5,0,0,,
ME,2020,2020-09-02,0,1,1,,23.7,8.1,101.6,,
ME,2020,2020-09-02,1,1,1,,23.5,8.2,102.4,,
ME,2020,2020-09-02,2,1,1,,23.2,8.2,101.8,,
ME,2020,2020-09-02,3,1,1,,23.2,7.9,98.1,,
ME,2020,2020-09-02,4,1,1,,23.1,7.7,95.5,,
ME,2020,2020-09-02,5,1,1,,23.1,7.6,94.2,,
ME,2020,2020-09-02,6,1,1,,23.1,7.5,93,,
ME,2020,2020-09-02,7,1,1,,23.1,7.4,91.7,,
ME,2020,2020-09-02,8,1,1,,23.1,7.2,89.3,,
ME,2020,2020-09-02,8.5,1,1,,23,7.1,87.8,,
ME,2020,2020-09-02,9,1,1,,22.3,3.1,37.8,,
ME,2020,2020-09-02,9.5,1,1,,19.3,0,0,,
ME,2020,2020-09-02,10,1,1,,16.9,0,0,,
ME,2020,2020-09-02,11,1,1,,15.5,0,0,,
ME,2020,2020-09-02,12,1,1,,14.1,0,0,,
ME,2020,2020-09-02,13,1,1,,12.8,0,0,,
ME,2020,2020-09-02,14,1,1,,12.6,0,0,,
ME,2020,2020-09-02,15,1,1,,11.9,0,0,,
ME,2020,2020-09-02,16,1,1,,11.6,0,0,,
ME,2020,2020-09-02,17,1,1,,11.2,0,0,,
ME,2020,2020-09-02,18,1,1,,11,0,0,,
ME,2020,2020-09-02,19,1,1,,10.8,0,0,,
ME,2020,2020-09-02,20,1,1,,10.7,0,0,,
ME,2020,2020-09-02,21,1,1,,10.6,0,0,,
ME,2020,2020-09-02,22,1,1,,10.6,0,0,,
ME,2020,2020-09-02,23,1,1,,10.6,0,0,,
ME,2020,2020-09-02,24,1,1,,10.6,0,0,,
ME,2020,2020-09-02,24.5,1,1,,10.6,0,0,,
ME,2020,2020-09-18,0,1,1,,19.2,9.5,109.1,,
ME,2020,2020-09-18,1,1,1,,18.6,10.1,114.6,,
ME,2020,2020-09-18,2,1,1,,18.4,9.9,111.9,,
ME,2020,2020-09-18,3,1,1,,18.4,9.5,107.3,,
ME,2020,2020-09-18,4,1,1,,18.4,9.4,106.2,,
ME,2020,2020-09-18,5,1,1,,18.4,9.3,105.1,,
ME,2020,2020-09-18,6,1,1,,18.4,9.1,102.8,,
ME,2020,2020-09-18,7,1,1,,18.3,9,101.5,,
ME,2020,2020-09-18,8,1,1,,18.3,8.8,99.2,,
ME,2020,2020-09-18,9,1,1,,18.3,8.8,99.2,,
ME,2020,2020-09-18,10,1,1,,18.3,8.6,97,,
ME,2020,2020-09-18,10.5,1,1,,18.2,8.7,97.9,,
ME,2020,2020-09-18,11,1,1,,18.1,8.1,91,,
ME,2020,2020-09-18,11.5,1,1,,18,5.1,57.2,,
ME,2020,2020-09-18,12,1,1,,16.4,0,0,,
ME,2020,2020-09-18,13,1,1,,14.1,0,0,,
ME,2020,2020-09-18,14,1,1,,12.6,0,0,,
ME,2020,2020-09-18,15,1,1,,11.9,0,0,,
ME,2020,2020-09-18,16,1,1,,11.4,0,0,,
ME,2020,2020-09-18,17,1,1,,11.4,0,0,,
ME,2020,2020-09-18,18,1,1,,11.3,0,0,,
ME,2020,2020-09-18,19,1,1,,11.2,0,0,,
ME,2020,2020-09-18,20,1,1,,11,0,0,,
ME,2020,2020-09-18,21,1,1,,10.8,0,0,,
ME,2020,2020-09-18,22,1,1,,10.8,0,0,,
ME,2020,2020-09-18,23,1,1,,10.8,0,0,,
ME,2020,2020-09-18,24,1,1,,10.7,0,0,,
ME,2020,2020-09-18,24.5,1,1,,10.8,0,0,,
ME,2020,2020-10-08,0,1,1,,15.8,12.1,129.5,,
ME,2020,2020-10-08,1,1,1,,15.6,12.9,137.5,,
ME,2020,2020-10-08,2,1,1,,15.3,14.6,154.6,,
ME,2020,2020-10-08,3,1,1,,15.2,11.4,120.5,,
ME,2020,2020-10-08,4,1,1,,15.1,10,105.4,,
ME,2020,2020-10-08,5,1,1,,15.1,10.2,107.5,,
ME,2020,2020-10-08,6,1,1,,15,10.4,109.4,,
ME,2020,2020-10-08,7,1,1,,15,11.6,122,,
ME,2020,2020-10-08,8,1,1,,15,11.5,121,,
ME,2020,2020-10-08,9,1,1,,15,11.8,124.1,,
ME,2020,2020-10-08,10,1,1,,15,10.8,113.6,,
ME,2020,2020-10-08,11,1,1,,15,10.2,107.3,,
ME,2020,2020-10-08,12,1,1,,15,10.1,106.3,,
ME,2020,2020-10-08,13,1,1,,15,9.7,102.1,,
ME,2020,2020-10-08,14,1,1,,14.9,9.4,98.7,,
ME,2020,2020-10-08,15,1,1,,14.8,7.2,75.4,,
ME,2020,2020-10-08,15.5,1,1,,14.5,3.3,34.3,,
ME,2020,2020-10-08,16,1,1,,12.5,1.2,11.9,,
ME,2020,2020-10-08,17,1,1,,11.9,1.7,16.7,,
ME,2020,2020-10-08,18,1,1,,11.5,1.5,14.6,,
ME,2020,2020-10-08,19,1,1,,11.4,1.2,11.7,,
ME,2020,2020-10-08,20,1,1,,11.3,1.5,14.5,,
ME,2020,2020-10-08,21,1,1,,11.1,2.1,20.3,,
ME,2020,2020-10-08,22,1,1,,11,2.2,21.2,,
ME,2020,2020-10-08,23,1,1,,11,1.8,17.3,,
ME,2020,2020-10-08,24,1,1,,11,1.9,18.3,,
ME,2020,2020-10-08,24.3,1,1,,11.3,1.6,15.5,,
ME,2020,2020-11-03,0,1,1,,9.1,11.8,108.6,,
ME,2020,2020-11-03,1,1,1,,9.1,11.7,107.7,,
ME,2020,2020-11-03,2,1,1,,9.1,11.7,107.7,,
ME,2020,2020-11-03,3,1,1,,9,11.6,106.5,,
ME,2020,2020-11-03,4,1,1,,8.9,11.6,106.2,,
ME,2020,2020-11-03,5,1,1,,8.8,11.6,106,,
ME,2020,2020-11-03,6,1,1,,8.8,11.6,106,,
ME,2020,2020-11-03,7,1,1,,8.8,11.6,106,,
ME,2020,2020-11-03,8,1,1,,8.8,11.6,106,,
ME,2020,2020-11-03,9,1,1,,8.8,11.6,106,,
ME,2020,2020-11-03,10,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,11,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,12,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,13,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,14,1,1,,8.7,11.6,105.7,,
ME,2020,2020-11-03,15,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,16,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,17,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,18,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,19,1,1,,8.7,11.8,107.6,,
ME,2020,2020-11-03,20,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,21,1,1,,8.7,11.7,106.6,,
ME,2020,2020-11-03,22,1,1,,8.7,11.8,107.6,,
ME,2020,2020-11-03,23,1,1,,8.7,11.6,105.7,,
ME,2020,2020-11-03,24,1,1,,8.7,11.3,103,,
ME,2020,2020-11-03,24.5,1,1,,9.4,0.3,2.8,,
ME,2020,2020-12-10,0,1,1,,5,12.8,106.4,,
ME,2020,2020-12-10,1,1,1,,5,12.7,105.6,,
ME,2020,2020-12-10,2,1,1,,5,12.6,104.7,,
ME,2020,2020-12-10,3,1,1,,5,12.7,105.6,,
ME,2020,2020-12-10,4,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,5,1,1,,4.9,12.9,107,,
ME,2020,2020-12-10,6,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,7,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,8,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,9,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,10,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,11,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,12,1,1,,4.9,12.8,106.1,,
ME,2020,2020-12-10,13,1,1,,4.9,12.7,105.3,,
ME,2020,2020-12-10,14,1,1,,4.9,12.6,104.5,,
ME,2020,2020-12-10,15,1,1,,4.9,12.7,105.3,,
ME,2020,2020-12-10,16,1,1,,4.9,12.7,105.3,,
ME,2020,2020-12-10,17,1,1,,4.9,12.6,104.5,,
ME,2020,2020-12-10,18,1,1,,4.9,12.6,104.5,,
ME,2020,2020-12-10,19,1,1,,4.9,12.5,103.6,,
ME,2020,2020-12-10,20,1,1,,4.9,12.6,104.5,,
ME,2020,2020-12-10,21,1,1,,4.8,12.6,104.2,,
ME,2020,2020-12-10,22,1,1,,4.8,12.2,100.9,,
ME,2020,2020-12-10,23,1,1,,4.8,10.9,90.1,,
ME,2020,2020-12-10,23.5,1,1,,4.8,5,41.3,,
ME,2021,2021-03-03,0,1,1,,0.4,13.5,99.1,,
ME,2021,2021-03-03,1,1,1,,1.6,13.3,101,,
ME,2021,2021-03-03,2,1,1,,1.6,13.4,101.7,,
ME,2021,2021-03-03,3,1,1,,1.6,13.4,101.7,,
ME,2021,2021-03-03,4,1,1,,1.6,13.3,101,,
ME,2021,2021-03-03,5,1,1,,1.6,13.3,101,,
ME,2021,2021-03-03,6,1,1,,1.6,12.9,97.9,,
ME,2021,2021-03-03,7,1,1,,1.6,13.3,101,,
ME,2021,2021-03-03,8,1,1,,1.6,12.9,97.9,,
ME,2021,2021-03-03,9,1,1,,1.6,12,91.1,,
ME,2021,2021-03-03,10,1,1,,1.6,11.9,90.3,,
ME,2021,2021-03-03,11,1,1,,1.6,11.7,88.8,,
ME,2021,2021-03-03,12,1,1,,1.7,11.2,85.3,,
ME,2021,2021-03-03,13,1,1,,1.8,10.9,83.2,,
ME,2021,2021-03-03,14,1,1,,1.8,10.6,80.9,,
ME,2021,2021-03-03,15,1,1,,1.9,9.3,71.2,,
ME,2021,2021-03-03,16,1,1,,2,8.1,62.2,,
ME,2021,2021-03-03,17,1,1,,2,6.7,51.4,,
ME,2021,2021-03-03,18,1,1,,2.2,5.1,39.4,,
ME,2021,2021-03-03,19,1,1,,2.2,4.2,32.4,,
ME,2021,2021-03-03,20,1,1,,2.4,1.6,12.4,,
ME,2021,2021-03-03,21,1,1,,2.6,0.1,0.8,,
ME,2021,2021-03-03,22,1,1,,2.8,0.1,0.8,,
ME,2021,2021-03-03,23,1,1,,3.4,0.1,0.8,,
ME,2021,2021-03-03,23.9,1,1,,4.4,0.1,0.8,,
ME,2021,2021-04-06,0,1,1,,6.6,17.1,148,,
ME,2021,2021-04-06,1,1,1,,6.6,17,147.2,,
ME,2021,2021-04-06,2,1,1,,6.5,16.9,145.9,,
ME,2021,2021-04-06,3,1,1,,6.2,17,145.7,,
ME,2021,2021-04-06,4,1,1,,6,16.6,141.6,,
ME,2021,2021-04-06,5,1,1,,5.9,16.1,137,,
ME,2021,2021-04-06,6,1,1,,5.8,15.8,134.1,,
ME,2021,2021-04-06,7,1,1,,5.8,15.7,133.2,,
ME,2021,2021-04-06,8,1,1,,5.8,15.6,132.4,,
ME,2021,2021-04-06,9,1,1,,5.8,15.7,133.2,,
ME,2021,2021-04-06,10,1,1,,5.8,15.7,133.2,,
ME,2021,2021-04-06,11,1,1,,5.8,15.6,132.4,,
ME,2021,2021-04-06,12,1,1,,5.6,15.5,130.8,,
ME,2021,2021-04-06,13,1,1,,5,14.7,122.2,,
ME,2021,2021-04-06,14,1,1,,5,14.7,122.2,,
ME,2021,2021-04-06,15,1,1,,5,14.6,121.4,,
ME,2021,2021-04-06,16,1,1,,5,14.5,120.5,,
ME,2021,2021-04-06,17,1,1,,5,14.4,119.7,,
ME,2021,2021-04-06,18,1,1,,4.9,14.5,120.2,,
ME,2021,2021-04-06,19,1,1,,4.9,14.4,119.4,,
ME,2021,2021-04-06,20,1,1,,4.9,14.3,118.6,,
ME,2021,2021-04-06,21,1,1,,4.8,14.3,118.3,,
ME,2021,2021-04-06,22,1,1,,4.6,13.8,113.5,,
ME,2021,2021-04-06,23,1,1,,4.6,13.4,110.2,,
ME,2021,2021-04-06,24,1,1,,4.6,0.1,0.8,,
ME,2021,2021-04-06,24.3,1,1,,4.6,0.2,1.6,,
ME,2021,2021-04-22,0,1,1,,8.3,15.7,141.7,,
ME,2021,2021-04-22,1,1,1,,8.3,15.7,141.7,,
ME,2021,2021-04-22,2,1,1,,8.3,15.7,141.7,,
ME,2021,2021-04-22,3,1,1,,8.2,15.6,140.5,,
ME,2021,2021-04-22,4,1,1,,8.2,15.8,142.3,,
ME,2021,2021-04-22,5,1,1,,8.1,15.6,140.2,,
ME,2021,2021-04-22,6,1,1,,8.1,15.5,139.3,,
ME,2021,2021-04-22,7,1,1,,7.9,15.3,136.8,,
ME,2021,2021-04-22,8,1,1,,7.9,15.2,135.9,,
ME,2021,2021-04-22,9,1,1,,7.9,15.2,135.9,,
ME,2021,2021-04-22,10,1,1,,7.9,15.2,135.9,,
ME,2021,2021-04-22,11,1,1,,7.9,15.1,135,,
ME,2021,2021-04-22,12,1,1,,7.8,15.2,135.6,,
ME,2021,2021-04-22,13,1,1,,7.8,15.2,135.6,,
ME,2021,2021-04-22,14,1,1,,7.8,15.2,135.6,,
ME,2021,2021-04-22,15,1,1,,7.8,15.2,135.6,,
ME,2021,2021-04-22,16,1,1,,7.8,15.4,137.3,,
ME,2021,2021-04-22,17,1,1,,7.8,15.4,137.3,,
ME,2021,2021-04-22,18,1,1,,7.8,15.4,137.3,,
ME,2021,2021-04-22,19,1,1,,7.7,15.4,137,,
ME,2021,2021-04-22,20,1,1,,7.6,15.1,134,,
ME,2021,2021-04-22,21,1,1,,7.5,15,132.8,,
ME,2021,2021-04-22,22,1,1,,7.3,14.8,130.4,,
ME,2021,2021-04-22,23,1,1,,7.2,14.6,128.3,,
ME,2021,2021-04-22,24,1,1,,7.2,14.6,128.3,,
ME,2021,2021-04-22,24.3,1,1,,7.1,0.2,1.8,,
ME,2021,2021-05-06,0,1,1,,11.6,10.1,98.5,,
ME,2021,2021-05-06,1,1,1,,11.6,10,97.6,,
ME,2021,2021-05-06,2,1,1,,11.6,10,97.6,,
ME,2021,2021-05-06,3,1,1,,11.5,10.1,98.3,,
ME,2021,2021-05-06,4,1,1,,11.5,10,97.3,,
ME,2021,2021-05-06,5,1,1,,11.4,10,97.1,,
ME,2021,2021-05-06,6,1,1,,11.3,10.1,97.9,,
ME,2021,2021-05-06,7,1,1,,11.2,10.1,97.6,,
ME,2021,2021-05-06,8,1,1,,11.1,10,96.5,,
ME,2021,2021-05-06,9,1,1,,10.9,10.1,97,,
ME,2021,2021-05-06,10,1,1,,10.8,10.1,96.7,,
ME,2021,2021-05-06,11,1,1,,10.8,10.2,97.7,,
ME,2021,2021-05-06,12,1,1,,10.8,10.2,97.7,,
ME,2021,2021-05-06,13,1,1,,10.8,10.1,96.7,,
ME,2021,2021-05-06,14,1,1,,10.7,10.2,97.5,,
ME,2021,2021-05-06,15,1,1,,10.6,9.9,94.4,,
ME,2021,2021-05-06,16,1,1,,10.5,9.8,93.2,,
ME,2021,2021-05-06,17,1,1,,10.5,9.8,93.2,,
ME,2021,2021-05-06,18,1,1,,10.4,9.8,93,,
ME,2021,2021-05-06,19,1,1,,10.4,10,94.9,,
ME,2021,2021-05-06,20,1,1,,9.9,9.6,90,,
ME,2021,2021-05-06,21,1,1,,9.8,9.4,88,,
ME,2021,2021-05-06,22,1,1,,9.8,9.4,88,,
ME,2021,2021-05-06,23,1,1,,9.7,1.2,11.2,,
ME,2021,2021-05-06,24,1,1,,9.6,1.3,12.1,,
ME,2021,2021-05-06,24.1,1,1,,9.7,0.5,4.7,,
ME,2021,2021-05-17,0,1,1,,14.8,9.6,100.6,,
ME,2021,2021-05-17,1,1,1,,14.8,9.4,98.5,,
ME,2021,2021-05-17,2,1,1,,14.8,9.4,98.5,,
ME,2021,2021-05-17,3,1,1,,14.7,9.4,98.3,,
ME,2021,2021-05-17,4,1,1,,13.5,9.6,97.7,,
ME,2021,2021-05-17,5,1,1,,13.3,9.6,97.3,,
ME,2021,2021-05-17,6,1,1,,12.7,9.5,95,,
ME,2021,2021-05-17,7,1,1,,12.3,9.4,93.2,,
ME,2021,2021-05-17,8,1,1,,11.9,9.3,91.4,,
ME,2021,2021-05-17,9,1,1,,11.7,9.2,90,,
